,DateTime_start,Ta,Rh,R,CO2,Tl
114,2021-03-10T00:07:30.0,22.527272727272727,80.10000000000001,0.0,417.90909090909093,25.997770298876258
115,2021-03-10T00:17:30.0,22.6,79.44545454545457,0.0,417.09090909090907,26.059028144341497
116,2021-03-10T00:27:30.0,22.572727272727267,80.61818181818184,0.0,417.3636363636364,26.11150480899802
117,2021-03-10T00:37:30.0,22.699999999999992,79.5,0.0,418.8181818181818,26.09102025584916
118,2021-03-10T00:47:30.0,22.699999999999992,79.31818181818184,0.0,419.6363636363636,25.81626405575473
119,2021-03-10T00:57:30.0,22.699999999999992,78.91818181818181,0.0,419.1818181818182,25.74560510538892
120,2021-03-10T01:07:30.0,22.654545454545453,79.24545454545454,0.0,420.09090909090907,25.956621728534035
121,2021-03-10T01:17:30.0,22.4,81.01818181818183,0.0,419.54545454545456,25.848592377132235
122,2021-03-10T01:27:30.0,22.4,80.86363636363637,0.0,419.45454545454544,25.833429055919176
123,2021-03-10T01:37:30.0,22.527272727272727,81.10000000000001,0.0,419.1818181818182,25.86099971649476
124,2021-03-10T01:47:30.0,22.76363636363636,79.37272727272726,0.0,419.54545454545456,26.114777050171725
125,2021-03-10T01:57:30.0,22.636363636363633,78.54545454545453,0.0,419.0,25.84857678567905
126,2021-03-10T02:07:30.0,22.609090909090902,79.19090909090909,0.0,419.27272727272725,25.90466047193962
127,2021-03-10T02:17:30.0,22.6,79.18181818181819,0.0,419.0,25.728633140676223
128,2021-03-10T02:27:30.0,22.59090909090909,79.51818181818182,0.0,420.09090909090907,26.122585260325028
129,2021-03-10T02:37:30.0,22.6,79.87272727272726,0.0,419.6363636363636,25.880873268738604
130,2021-03-10T02:47:30.0,22.6,80.08181818181819,0.0,419.1818181818182,26.0140686170431
131,2021-03-10T02:57:30.0,22.5,80.36363636363636,0.0,419.45454545454544,26.223571964428885
132,2021-03-10T03:07:30.0,22.545454545454547,80.25454545454546,0.0,419.1818181818182,25.896352799966056
133,2021-03-10T03:17:30.0,22.62727272727272,79.38181818181818,0.0,419.3636363636364,25.70473277877254
134,2021-03-10T03:27:30.0,22.64545454545454,80.06363636363636,0.0,418.8181818181818,25.378144657687617
135,2021-03-10T03:37:30.0,22.66363636363636,79.49090909090908,0.0,419.27272727272725,25.707100394622838
136,2021-03-10T03:47:30.0,22.6,79.64545454545454,0.0,419.0,26.086603174187502
137,2021-03-10T03:57:30.0,22.6,80.34545454545456,0.0,419.45454545454544,26.04065328717782
138,2021-03-10T04:07:30.0,22.545454545454543,80.0,0.0,419.0,25.902494160719282
139,2021-03-10T04:17:30.0,22.536363636363635,79.88181818181819,0.0,420.0,25.71844087964883
140,2021-03-10T04:27:30.0,22.58181818181818,79.74545454545454,0.0,418.6363636363636,25.88078357464572
141,2021-03-10T04:37:30.0,22.6,79.58181818181818,0.0,419.8181818181818,25.960306316968474
142,2021-03-10T04:47:30.0,22.654545454545453,80.5090909090909,0.0,419.45454545454544,25.998173606530713
143,2021-03-10T04:57:30.0,22.636363636363633,79.44545454545454,0.0,419.72727272727275,25.574964739789017
144,2021-03-10T05:07:30.0,22.6,80.14545454545454,0.0,420.0,26.015089406782725
145,2021-03-10T05:17:30.0,22.90909090909091,81.56363636363636,0.0,419.0,25.84584503405072
146,2021-03-10T05:27:30.0,23.372727272727275,80.22727272727272,0.0,419.8181818181818,25.716429850055782
147,2021-03-10T05:37:30.0,23.563636363636363,79.16363636363634,0.0,420.27272727272725,25.869654935369145
148,2021-03-10T05:47:30.0,23.8,80.50909090909092,0.0,419.90909090909093,26.135225574858524
149,2021-03-10T05:57:30.0,24.118181818181817,80.54545454545455,0.0,419.27272727272725,26.05360327851714
150,2021-03-10T06:07:30.0,24.309090909090912,79.76363636363637,0.8181818181818182,419.6363636363636,25.845634316486468
151,2021-03-10T06:17:30.0,24.590909090909086,80.80909090909091,9.0,420.09090909090907,25.589669343453135
152,2021-03-10T06:27:30.0,24.936363636363637,80.15454545454547,9.0,417.8181818181818,25.619594479901036
153,2021-03-10T06:37:30.0,25.190909090909088,79.86363636363635,9.0,417.09090909090907,25.544943255251056
154,2021-03-10T06:47:30.0,25.363636363636363,80.58181818181819,9.0,416.09090909090907,25.567719472121247
155,2021-03-10T06:57:30.0,25.763636363636365,80.05454545454546,9.0,416.3636363636364,25.561467861135895
156,2021-03-10T07:07:30.0,25.872727272727275,79.79999999999998,9.0,415.0,25.57095610341341
157,2021-03-10T07:17:30.0,26.236363636363645,79.53636363636365,9.0,415.09090909090907,25.74602977225287
158,2021-03-10T07:27:30.0,26.6,77.84545454545453,13.0,415.1818181818182,26.490736425570965
159,2021-03-10T07:37:30.0,26.972727272727276,78.40909090909092,15.0,414.72727272727275,26.54864572692011
160,2021-03-10T07:47:30.0,27.227272727272727,76.48181818181817,17.454545454545453,413.3636363636364,26.51720322823561
161,2021-03-10T07:57:30.0,27.44545454545455,76.66363636363636,19.363636363636363,414.1818181818182,27.442301171182987
162,2021-03-10T08:07:30.0,27.94545454545454,75.66363636363637,22.363636363636363,412.3636363636364,27.463791276311728
163,2021-03-10T08:17:30.0,28.03636363636364,74.70909090909092,25.363636363636363,411.1818181818182,27.608782511062984
164,2021-03-10T08:27:30.0,28.40909090909091,74.45454545454545,28.818181818181817,411.0,27.864697281336888
165,2021-03-10T08:37:30.0,28.800000000000008,72.90909090909093,32.36363636363637,410.6363636363636,27.709343405377293
166,2021-03-10T08:47:30.0,28.954545454545453,73.01818181818184,35.36363636363637,409.27272727272725,28.301242911602937
167,2021-03-10T08:57:30.0,29.363636363636363,72.35454545454546,38.36363636363637,407.90909090909093,28.44870558770265
168,2021-03-10T09:07:30.0,29.672727272727272,70.77272727272727,42.45454545454545,406.09090909090907,28.628422527467965
169,2021-03-10T09:17:30.0,29.800000000000008,69.64545454545456,46.0,405.27272727272725,28.866040999074748
170,2021-03-10T09:27:30.0,29.800000000000008,69.39090909090909,51.09090909090909,403.1818181818182,29.279245113185304
171,2021-03-10T09:37:30.0,30.40909090909091,67.89999999999999,56.45454545454545,402.90909090909093,29.50466960139953
172,2021-03-10T09:47:30.0,30.5,65.21818181818182,60.0,402.09090909090907,29.6699366896011
173,2021-03-10T09:57:30.0,30.50909090909091,65.44545454545454,64.36363636363636,401.3636363636364,29.77083169281037
174,2021-03-10T10:07:30.0,30.872727272727275,64.59090909090908,68.45454545454545,400.6363636363636,30.679849720860805
175,2021-03-10T10:17:30.0,31.1,62.3,72.0,399.8181818181818,31.038549268034156
176,2021-03-10T10:27:30.0,31.199999999999992,61.7,76.36363636363636,399.1818181818182,31.115482143071546
177,2021-03-10T10:37:30.0,31.463636363636365,60.88181818181818,80.45454545454545,398.27272727272725,31.31561125821607
178,2021-03-10T10:47:30.0,31.709090909090904,59.127272727272725,84.0,396.6363636363636,31.477376199308676
179,2021-03-10T10:57:30.0,31.890909090909087,57.790909090909096,88.36363636363636,396.8181818181818,31.8562215879828
180,2021-03-10T11:07:30.0,32.0,57.0,90.0909090909091,395.3636363636364,32.37370920491377
181,2021-03-10T11:17:30.0,32.06363636363637,56.881818181818176,93.0,394.90909090909093,32.58887157215552
182,2021-03-10T11:27:30.0,32.10909090909092,56.67272727272728,94.45454545454544,394.72727272727275,32.656871725930365
183,2021-03-10T11:37:30.0,32.16363636363636,56.24545454545454,96.0,394.3636363636364,32.935739859858536
184,2021-03-10T11:47:30.0,32.300000000000004,55.20909090909092,99.0,394.72727272727275,33.0504920976046
185,2021-03-10T11:57:30.0,32.39999999999999,55.02727272727273,100.36363636363636,394.0,33.02357624593909
186,2021-03-10T12:07:30.0,32.35454545454546,54.600000000000016,102.0,393.6363636363636,33.35941773060108
187,2021-03-10T12:17:30.0,32.39999999999999,54.23636363636364,105.0,392.72727272727275,33.660916580769026
188,2021-03-10T12:27:30.0,32.42727272727273,54.00909090909091,105.45454545454544,392.27272727272725,33.58474906026968
189,2021-03-10T12:37:30.0,32.699999999999996,53.19090909090908,106.0,392.72727272727275,34.15022646721217
190,2021-03-10T12:47:30.0,32.800000000000004,52.23636363636364,109.0,391.6363636363636,34.003774720322085
191,2021-03-10T12:57:30.0,32.800000000000004,51.62727272727273,110.36363636363636,391.8181818181818,34.43116519190666
192,2021-03-10T13:07:30.0,32.800000000000004,51.97272727272728,112.0,391.6363636363636,34.19316667018241
193,2021-03-10T13:17:30.0,32.800000000000004,52.63636363636363,111.0,391.54545454545456,34.433388606797244
194,2021-03-10T13:27:30.0,32.800000000000004,53.00909090909092,109.63636363636364,391.72727272727275,34.80794441617861
195,2021-03-10T13:37:30.0,32.800000000000004,53.381818181818176,108.0,391.54545454545456,34.61667779823906
196,2021-03-10T13:47:30.0,32.409090909090914,54.40909090909091,105.0,392.09090909090907,34.74709873583386
197,2021-03-10T13:57:30.0,32.199999999999996,56.16363636363636,104.0909090909091,392.27272727272725,34.930768798628954
198,2021-03-10T14:07:30.0,32.199999999999996,56.50000000000001,103.0,392.90909090909093,34.69656260672674
199,2021-03-10T14:17:30.0,32.199999999999996,55.845454545454544,100.0,392.90909090909093,34.96507048585887
200,2021-03-10T14:27:30.0,32.300000000000004,55.899999999999984,98.63636363636364,392.3636363636364,34.998575446049905
201,2021-03-10T14:36:30.0,32.300000000000004,56.80909090909092,97.0,392.3636363636364,34.863644021415595
202,2021-03-10T14:46:30.0,32.300000000000004,56.70909090909092,94.1818181818182,393.54545454545456,35.34300581808577
203,2021-03-10T14:56:30.0,31.981818181818173,57.3909090909091,93.36363636363636,393.1818181818182,35.51295707850432
204,2021-03-10T15:07:30.0,31.800000000000008,59.154545454545456,88.54545454545455,394.0,35.632938940283644
205,2021-03-10T15:16:30.0,31.690909090909088,59.40909090909092,85.0,393.90909090909093,35.32266401835097
206,2021-03-10T15:26:30.0,31.300000000000008,61.8909090909091,83.18181818181819,394.1818181818182,35.07538020476639
207,2021-03-10T15:36:30.0,31.25454545454545,61.6,78.0,395.45454545454544,35.155123856365165
208,2021-03-10T15:46:30.0,30.96363636363636,63.7,75.0,395.90909090909093,34.90359527402731
209,2021-03-10T15:56:30.0,30.800000000000008,64.73636363636363,69.18181818181819,396.90909090909093,34.67354172336657
210,2021-03-10T16:06:30.0,30.481818181818177,65.58181818181818,65.0909090909091,396.54545454545456,35.0117326161937
211,2021-03-10T16:16:30.0,30.300000000000008,67.50909090909092,61.0,398.45454545454544,34.95554701333612
212,2021-03-10T16:26:30.0,30.181818181818176,68.30909090909091,57.18181818181818,399.09090909090907,34.9260498219393
213,2021-03-10T16:36:30.0,29.9,69.46363636363637,53.09090909090909,400.27272727272725,34.65445273141959
214,2021-03-10T16:46:30.0,29.89090909090909,69.79999999999998,49.0,401.3636363636364,34.920702746578925
215,2021-03-10T16:56:30.0,29.4,72.01818181818182,45.18181818181818,402.1818181818182,34.79735162332411
216,2021-03-10T17:06:30.0,29.345454545454547,72.27272727272727,42.18181818181818,404.0,34.63113785714735
217,2021-03-10T17:16:30.0,28.800000000000008,73.94545454545452,39.18181818181818,404.6363636363636,34.566349133418846
218,2021-03-10T17:26:30.0,28.73636363636364,73.14545454545454,36.18181818181818,405.27272727272725,34.24896063620908
219,2021-03-10T17:36:30.0,28.300000000000008,75.16363636363634,32.90909090909091,406.1818181818182,34.263552408558375
220,2021-03-10T17:46:30.0,27.94545454545454,74.94545454545454,29.181818181818183,406.45454545454544,34.01665833697649
221,2021-03-10T17:56:30.0,27.754545454545458,74.95454545454545,26.181818181818183,408.0,33.7512932921442
222,2021-03-10T18:06:30.0,27.4,77.2181818181818,21.0,408.09090909090907,33.410663774583355
223,2021-03-10T18:16:30.0,27.036363636363635,76.52727272727273,16.727272727272727,409.6363636363636,33.71169606052831
224,2021-03-10T18:26:30.0,26.763636363636365,78.17272727272729,14.636363636363637,410.90909090909093,33.6125058237934
225,2021-03-10T18:36:30.0,26.381818181818183,77.89999999999999,13.0,411.09090909090907,33.583153186555705
226,2021-03-10T18:46:30.0,26.07272727272727,79.19090909090909,12.0,412.09090909090907,33.34409071731105
227,2021-03-10T18:56:30.0,25.818181818181824,79.7090909090909,8.727272727272727,413.09090909090907,32.74572656311519
228,2021-03-10T19:06:30.0,25.618181818181817,79.89090909090909,0.0,414.27272727272725,32.991412841614334
229,2021-03-10T19:16:30.0,25.381818181818183,80.24545454545454,0.0,415.0,32.13136491535316
230,2021-03-10T19:26:30.0,24.927272727272733,80.40909090909089,0.0,415.27272727272725,32.3045088545341
231,2021-03-10T19:36:30.0,24.699999999999992,80.55454545454546,0.0,415.72727272727275,31.912077940541383
232,2021-03-10T19:46:30.0,24.627272727272725,80.14545454545454,0.0,415.6363636363636,31.500636735704667
233,2021-03-10T19:56:30.0,24.218181818181815,79.56363636363636,0.0,415.27272727272725,31.353167875072078
234,2021-03-10T20:06:30.0,24.09090909090909,79.3,0.0,415.6363636363636,30.943309781972886
235,2021-03-10T20:16:30.0,23.75454545454545,79.87272727272727,0.0,415.72727272727275,30.485182986999064
236,2021-03-10T20:26:30.0,23.572727272727267,79.93636363636364,0.0,415.8181818181818,30.108814582392405
237,2021-03-10T20:36:30.0,23.199999999999992,80.23636363636365,0.0,415.72727272727275,29.86746821922131
238,2021-03-10T20:46:30.0,22.91818181818182,79.25454545454545,0.0,415.1818181818182,29.492388254847555
239,2021-03-10T20:56:30.0,22.71818181818182,78.93636363636364,0.0,415.3636363636364,29.138397034010755
